 Reaction rate profiles


     Z  Rx#       1          2          3          4          5          6          7          8          9         10
  3.217E+01  6.893E+01  5.384E+01  6.450E+02  4.223E+02  2.566E+02  6.546E-01  3.834E-03  7.190E+06  3.150E+01  4.214E-03
  3.283E+01  7.834E+01  5.711E+01  7.420E+02  3.928E+02  2.546E+02  7.330E-01  4.756E-03  6.998E+06  3.295E+01  5.455E-03
  3.348E+01  8.900E+01  6.039E+01  8.524E+02  3.645E+02  2.529E+02  8.217E-01  5.891E-03  6.805E+06  3.426E+01  7.052E-03
  3.412E+01  1.010E+02  6.366E+01  9.787E+02  3.378E+02  2.512E+02  9.221E-01  7.283E-03  6.607E+06  3.551E+01  9.090E-03
  3.477E+01  1.143E+02  6.689E+01  1.125E+03  3.130E+02  2.499E+02  1.035E+00  8.998E-03  6.404E+06  3.685E+01  1.165E-02
  3.542E+01  1.290E+02  7.006E+01  1.296E+03  2.905E+02  2.489E+02  1.162E+00  1.112E-02  6.193E+06  3.847E+01  1.482E-02
  3.608E+01  1.448E+02  7.320E+01  1.497E+03  2.702E+02  2.481E+02  1.302E+00  1.374E-02  5.973E+06  4.056E+01  1.869E-02
  3.673E+01  1.622E+02  7.640E+01  1.736E+03  2.519E+02  2.475E+02  1.460E+00  1.698E-02  5.749E+06  4.315E+01  2.341E-02
  3.738E+01  1.813E+02  7.973E+01  2.019E+03  2.354E+02  2.473E+02  1.640E+00  2.102E-02  5.526E+06  4.630E+01  2.920E-02
  3.802E+01  2.024E+02  8.330E+01  2.356E+03  2.206E+02  2.472E+02  1.845E+00  2.605E-02  5.303E+06  5.020E+01  3.632E-02
  3.867E+01  2.256E+02  8.724E+01  2.759E+03  2.075E+02  2.472E+02  2.078E+00  3.233E-02  5.082E+06  5.509E+01  4.509E-02
  3.933E+01  2.514E+02  9.170E+01  3.243E+03  1.958E+02  2.471E+02  2.345E+00  4.021E-02  4.864E+06  6.127E+01  5.596E-02
  3.998E+01  2.803E+02  9.684E+01  3.826E+03  1.855E+02  2.471E+02  2.654E+00  5.011E-02  4.651E+06  6.905E+01  6.959E-02
  4.062E+01  3.132E+02  1.029E+02  4.531E+03  1.765E+02  2.472E+02  3.015E+00  6.259E-02  4.444E+06  7.883E+01  8.691E-02
  4.127E+01  3.512E+02  1.102E+02  5.385E+03  1.685E+02  2.475E+02  3.447E+00  7.833E-02  4.245E+06  9.103E+01  1.093E-01
  4.192E+01  3.963E+02  1.189E+02  6.421E+03  1.616E+02  2.483E+02  3.974E+00  9.818E-02  4.055E+06  1.060E+02  1.390E-01
  4.258E+01  4.512E+02  1.296E+02  7.681E+03  1.557E+02  2.502E+02  4.637E+00  1.232E-01  3.875E+06  1.242E+02  1.792E-01
  4.323E+01  5.195E+02  1.426E+02  9.215E+03  1.507E+02  2.536E+02  5.492E+00  1.547E-01  3.706E+06  1.456E+02  2.350E-01
  4.388E+01  6.062E+02  1.585E+02  1.109E+04  1.464E+02  2.593E+02  6.620E+00  1.941E-01  3.549E+06  1.702E+02  3.138E-01
  4.452E+01  7.177E+02  1.778E+02  1.338E+04  1.430E+02  2.675E+02  8.129E+00  2.436E-01  3.405E+06  1.980E+02  4.269E-01
  4.517E+01  8.619E+02  2.010E+02  1.618E+04  1.403E+02  2.790E+02  1.016E+01  3.053E-01  3.271E+06  2.288E+02  5.913E-01
  4.583E+01  1.048E+03  2.288E+02  1.962E+04  1.382E+02  2.937E+02  1.290E+01  3.820E-01  3.146E+06  2.623E+02  8.316E-01
  4.648E+01  1.288E+03  2.617E+02  2.381E+04  1.365E+02  3.117E+02  1.657E+01  4.770E-01  3.027E+06  2.985E+02  1.183E+00
  4.712E+01  1.593E+03  2.999E+02  2.888E+04  1.349E+02  3.328E+02  2.141E+01  5.935E-01  2.912E+06  3.371E+02  1.697E+00
  4.777E+01  1.977E+03  3.435E+02  3.497E+04  1.333E+02  3.562E+02  2.769E+01  7.351E-01  2.798E+06  3.776E+02  2.442E+00
  4.842E+01  2.453E+03  3.922E+02  4.217E+04  1.313E+02  3.811E+02  3.562E+01  9.050E-01  2.682E+06  4.196E+02  3.513E+00
  4.908E+01  3.029E+03  4.451E+02  5.052E+04  1.286E+02  4.061E+02  4.532E+01  1.105E+00  2.562E+06  4.624E+02  5.026E+00
